time_stamp,user_id,visited
2013-11-14,3867,1
2013-11-15,3867,1
2013-11-16,3867,1
2013-11-19,3867,1
2013-11-23,3867,1
2013-11-26,3867,1
2013-11-28,3867,1
2013-11-29,3867,1
2013-12-03,3867,1
2013-12-04,3867,1
2013-12-07,3867,1
2013-12-09,3867,1
2013-12-11,3867,1
2013-12-12,3867,1
2013-12-16,3867,1
2013-12-18,3867,1
2013-12-19,3867,1
2013-12-20,3867,1
2013-12-21,3867,1
2013-12-25,3867,1
2013-12-28,3867,1
2013-12-31,3867,1
2014-01-01,3867,1
2014-01-02,3867,1
2014-01-03,3867,1
2014-01-04,3867,1
2014-01-06,3867,1
2014-01-08,3867,1
2014-01-11,3867,1
2014-01-12,3867,1
2014-01-13,3867,1
2014-01-14,3867,1
2014-01-15,3867,1
2014-01-17,3867,1
2014-01-18,3867,1
2014-01-19,3867,1
2014-01-21,3867,1
2014-01-22,3867,1
2014-01-23,3867,1
2014-01-25,3867,1
2014-01-27,3867,1
2014-01-29,3867,1
2014-01-30,3867,1
2014-02-01,3867,1
2014-02-03,3867,1
2014-02-04,3867,1
2014-02-05,3867,1
2014-02-06,3867,1
2014-02-07,3867,1
2014-02-08,3867,1
2014-02-09,3867,1
2014-02-11,3867,1
2014-02-12,3867,1
2014-02-13,3867,1
2014-02-14,3867,1
2014-02-15,3867,1
2014-02-17,3867,1
2014-02-18,3867,1
2014-02-19,3867,1
2014-02-20,3867,1
2014-02-21,3867,1
2014-02-23,3867,1
2014-02-25,3867,1
2014-02-27,3867,1
2014-03-03,3867,1
2014-03-05,3867,1
2014-03-06,3867,1
2014-03-08,3867,1
2014-03-09,3867,1
2014-03-11,3867,1
2014-03-13,3867,1
2014-03-14,3867,1
2014-03-16,3867,1
2014-03-17,3867,1
2014-03-18,3867,1
2014-03-19,3867,1
2014-03-21,3867,1
2014-03-22,3867,1
2014-03-23,3867,1
2014-03-24,3867,1
2014-03-25,3867,1
2014-03-26,3867,1
2014-03-27,3867,1
2014-03-28,3867,1
2014-03-29,3867,1
2014-03-30,3867,1
2014-03-31,3867,1
2014-04-01,3867,1
2014-04-02,3867,1
2014-04-03,3867,1
2014-04-04,3867,1
2014-04-05,3867,1
2014-04-06,3867,1
2014-04-07,3867,1
2014-04-08,3867,1
2014-04-09,3867,1
2014-04-10,3867,1
2014-04-11,3867,1
2014-04-12,3867,1
2014-04-13,3867,1
2014-04-14,3867,1
2014-04-15,3867,1
2014-04-16,3867,1
2014-04-17,3867,1
2014-04-18,3867,1
2014-04-19,3867,1
2014-04-20,3867,1
2014-04-21,3867,1
2014-04-22,3867,1
2014-04-23,3867,1
2014-04-24,3867,1
2014-04-25,3867,1
2014-04-26,3867,1
2014-04-27,3867,1
2014-04-28,3867,1
2014-04-29,3867,1
2014-04-30,3867,1
2014-05-01,3867,1
2014-05-02,3867,1
2014-05-03,3867,1
2014-05-04,3867,1
2014-05-05,3867,1
2014-05-06,3867,1
2014-05-07,3867,1
2014-05-08,3867,1
2014-05-09,3867,1
2014-05-10,3867,1
2014-05-11,3867,1
2014-05-12,3867,1
2014-05-13,3867,1
2014-05-14,3867,1
2014-05-15,3867,1
2014-05-16,3867,1
2014-05-17,3867,1
2014-05-18,3867,1
2014-05-19,3867,1
2014-05-20,3867,1
2014-05-21,3867,1
2014-05-22,3867,1
2014-05-23,3867,1
2014-05-24,3867,1
2014-05-25,3867,1
2014-05-26,3867,1
2014-05-27,3867,1
2014-05-28,3867,1
2014-05-29,3867,1
2014-05-30,3867,1
2014-05-31,3867,1
2014-06-02,3867,1
2014-06-03,3867,1
2014-06-04,3867,1
2012-09-26,3868,1
2014-05-21,3869,1
2014-06-04,3869,1
2013-06-13,3871,1
2014-02-08,3872,1
2014-05-27,3873,1
2014-05-20,3874,1
2013-08-14,3875,1
2012-07-14,3876,1
2012-11-27,3879,1
2012-11-29,3879,1
2012-12-10,3879,1
2012-12-12,3879,1
2012-08-18,3881,1
2012-08-26,3881,1
2012-09-25,3881,1
2012-10-19,3881,1
2012-10-22,3881,1
2012-11-01,3881,1
2012-11-03,3881,1
2012-11-09,3881,1
2012-11-15,3881,1
2012-11-18,3881,1
2012-11-21,3881,1
2012-11-23,3881,1
2012-11-28,3881,1
2012-11-29,3881,1
2012-12-03,3881,1
2012-12-16,3881,1
2013-01-01,3881,1
2013-02-17,3881,1
2013-03-20,3881,1
2013-03-24,3881,1
2013-03-25,3881,1
2013-03-27,3881,1
2013-06-15,3882,1
2013-06-25,3882,1
2013-07-01,3882,1
2013-07-03,3882,1
2013-07-06,3882,1
2013-07-17,3882,1
2013-07-22,3882,1
2013-07-26,3882,1
2013-07-29,3882,1
2013-08-02,3882,1
2013-08-05,3882,1
2013-08-06,3882,1
2013-08-12,3882,1
2013-08-14,3882,1
2013-08-19,3882,1
2013-08-20,3882,1
2013-08-25,3882,1
2013-08-26,3882,1
2013-08-27,3882,1
2013-08-30,3882,1
2013-09-01,3882,1
2013-09-03,3882,1
2013-09-05,3882,1
2013-09-07,3882,1
2013-09-09,3882,1
2013-09-11,3882,1
2013-09-12,3882,1
2013-09-16,3882,1
2013-09-19,3882,1
2013-09-20,3882,1
2013-09-21,3882,1
2013-09-26,3882,1
2013-09-27,3882,1
2013-09-28,3882,1
2013-09-29,3882,1
2013-09-30,3882,1
2013-10-03,3882,1
2013-10-04,3882,1
2013-10-05,3882,1
2013-10-06,3882,1
2013-10-07,3882,1
2013-10-09,3882,1
2013-10-25,3882,1
2013-10-30,3882,1
2013-10-31,3882,1
2013-11-02,3882,1
2013-11-03,3882,1
2013-11-04,3882,1
2013-11-08,3882,1
2013-11-10,3882,1
2013-11-12,3882,1
2013-11-14,3882,1
2013-11-16,3882,1
2013-11-18,3882,1
2013-11-19,3882,1
2013-11-20,3882,1
2013-11-21,3882,1
2013-11-24,3882,1
2013-11-27,3882,1
2013-11-30,3882,1
2013-12-01,3882,1
2013-12-02,3882,1
2013-12-04,3882,1
2013-12-06,3882,1
2013-12-08,3882,1
2013-12-09,3882,1
2013-12-10,3882,1
2013-12-11,3882,1
2013-12-13,3882,1
2013-12-15,3882,1
2013-12-17,3882,1
2013-12-20,3882,1
2013-12-21,3882,1
2013-12-23,3882,1
2013-12-25,3882,1
2013-12-26,3882,1
2013-12-27,3882,1
2013-12-28,3882,1
2013-12-29,3882,1
2013-12-30,3882,1
2014-01-01,3882,1
2014-01-03,3882,1
2014-01-04,3882,1
2014-01-05,3882,1
2014-01-06,3882,1
2014-01-07,3882,1
2014-01-08,3882,1
2014-01-09,3882,1
2014-01-10,3882,1
2014-01-11,3882,1
2014-01-12,3882,1
2014-01-13,3882,1
2014-01-14,3882,1
2014-01-15,3882,1
2014-01-16,3882,1
2014-01-17,3882,1
2014-01-18,3882,1
2014-01-19,3882,1
2014-01-20,3882,1
2014-01-23,3882,1
2014-01-24,3882,1
2014-01-25,3882,1
2014-01-26,3882,1
2014-01-27,3882,1
2014-01-28,3882,1
2014-01-30,3882,1
2014-02-01,3882,1
2014-02-02,3882,1
2014-02-03,3882,1
2014-02-04,3882,1
2014-02-05,3882,1
2014-02-06,3882,1
2014-02-08,3882,1
2014-02-09,3882,1
2014-02-10,3882,1
2014-02-11,3882,1
2014-02-12,3882,1
2014-02-13,3882,1
2014-02-14,3882,1
2014-02-15,3882,1
2014-02-16,3882,1
2014-02-17,3882,1
2014-02-18,3882,1
2014-02-20,3882,1
2014-02-21,3882,1
2014-02-22,3882,1
2014-02-23,3882,1
2014-02-24,3882,1
2014-02-25,3882,1
2014-02-26,3882,1
2014-02-28,3882,1
2014-03-01,3882,1
2014-03-02,3882,1
2014-03-03,3882,1
2014-03-04,3882,1
2014-03-07,3882,1
2014-03-08,3882,1
2014-03-09,3882,1
2014-03-10,3882,1
2014-03-12,3882,1
2014-03-14,3882,1
2014-03-16,3882,1
2014-03-17,3882,1
2014-03-18,3882,1
2014-03-20,3882,1
2014-03-22,3882,1
2014-03-23,3882,1
2014-03-24,3882,1
2014-03-25,3882,1
2014-03-26,3882,1
2014-03-28,3882,1
2014-03-29,3882,1
2014-03-31,3882,1
2014-04-02,3882,1
2014-04-03,3882,1
2014-04-04,3882,1
2014-04-05,3882,1
2014-04-06,3882,1
2014-04-07,3882,1
2014-04-10,3882,1
2014-04-12,3882,1
2014-04-14,3882,1
2014-04-19,3882,1
2014-04-20,3882,1
2014-04-21,3882,1
2014-04-25,3882,1
2014-04-27,3882,1
2014-04-29,3882,1
2014-05-01,3882,1
2014-05-02,3882,1
2014-05-03,3882,1
2014-05-04,3882,1
2014-05-05,3882,1
2014-05-06,3882,1
2014-05-09,3882,1
2014-05-10,3882,1
2014-05-13,3882,1
2014-05-14,3882,1
2014-05-18,3882,1
2014-05-19,3882,1
2014-05-20,3882,1
2014-05-21,3882,1
2014-05-22,3882,1
2014-05-23,3882,1
2014-05-24,3882,1
2014-05-25,3882,1
2014-05-27,3882,1
2014-05-28,3882,1
2014-05-29,3882,1
2014-05-30,3882,1
2014-05-31,3882,1
2014-06-01,3882,1
2014-06-02,3882,1
2014-06-03,3882,1
2013-04-14,3883,1
2013-06-06,3884,1
2012-10-05,3885,1
2012-07-16,3886,1
2014-05-09,3887,1
2014-05-24,3887,1
2014-06-01,3887,1
2014-06-04,3887,1
2013-04-10,3888,1
2012-08-17,3890,1
2013-07-14,3893,1
2013-03-18,3895,1
2014-05-16,3896,1
2013-09-30,3897,1
2013-07-09,3899,1
2013-04-29,3901,1
2012-10-23,3902,1
2012-10-30,3903,1
2012-11-21,3903,1
2012-10-18,3904,1
2013-12-23,3905,1
2014-01-11,3905,1
2013-05-17,3906,1
2013-05-23,3906,1
2013-06-05,3906,1
2013-06-17,3906,1
2013-06-18,3906,1
2013-06-22,3906,1
2013-06-24,3906,1
2013-07-15,3906,1
2013-07-26,3906,1
2013-08-04,3906,1
2013-08-13,3906,1
2013-08-18,3906,1
2013-08-25,3906,1
2013-09-03,3906,1
2013-09-23,3906,1
2013-09-29,3906,1
2013-10-06,3906,1
2013-10-13,3906,1
2013-11-04,3906,1
2013-11-11,3906,1
2013-11-14,3906,1
2013-11-21,3906,1
2013-11-22,3906,1
2013-11-24,3906,1
2013-11-29,3906,1
2013-12-06,3906,1
2013-12-10,3906,1
2013-12-11,3906,1
2013-12-12,3906,1
2013-12-13,3906,1
2013-12-15,3906,1
2013-12-16,3906,1
2013-12-18,3906,1
2013-12-24,3906,1
2013-12-28,3906,1
2014-01-08,3906,1
2014-01-09,3906,1
2014-01-10,3906,1
2014-01-12,3906,1
2014-01-18,3906,1
2014-01-28,3906,1
2014-02-02,3906,1
2014-02-23,3906,1
2014-02-24,3906,1
2014-02-27,3906,1
2014-03-03,3906,1
2014-03-06,3906,1
2014-03-07,3906,1
2014-03-11,3906,1
2014-03-12,3906,1
2014-03-13,3906,1
2014-03-20,3906,1
2014-03-22,3906,1
2014-03-28,3906,1
2014-03-29,3906,1
2014-03-31,3906,1
2014-04-01,3906,1
2014-04-05,3906,1
2014-04-07,3906,1
2014-04-10,3906,1
2014-04-16,3906,1
2014-04-17,3906,1
2014-04-19,3906,1
2014-04-20,3906,1
2014-04-23,3906,1
2014-04-26,3906,1
2014-04-27,3906,1
2014-05-03,3906,1
2014-05-04,3906,1
2014-05-06,3906,1
2014-05-07,3906,1
2014-05-12,3906,1
2014-05-16,3906,1
2014-05-17,3906,1
2014-05-19,3906,1
2014-05-22,3906,1
2014-05-23,3906,1
2014-05-29,3906,1
2014-06-01,3906,1
2013-11-14,3908,1
2013-10-25,3909,1
2013-11-19,3911,1
2013-09-12,3915,1
2013-09-13,3915,1
2013-09-14,3915,1
2013-09-15,3915,1
2013-09-16,3915,1
2013-09-17,3915,1
2013-09-18,3915,1
2013-09-19,3915,1
2013-09-23,3915,1
2013-09-24,3915,1
2013-09-25,3915,1
2013-09-26,3915,1
2013-09-27,3915,1
2013-09-29,3915,1
2013-10-03,3915,1
2013-10-15,3915,1
2013-10-17,3915,1
2013-10-18,3915,1
2013-10-26,3915,1
2013-10-29,3915,1
2013-10-30,3915,1
2013-10-31,3915,1
2013-11-12,3915,1
2013-11-18,3915,1
2013-11-26,3915,1
2013-11-27,3915,1
2013-12-04,3915,1
2013-12-09,3915,1
2013-12-18,3915,1
2013-12-20,3915,1
2013-12-22,3915,1
2013-12-23,3915,1
2013-12-25,3915,1
2013-12-26,3915,1
2013-12-29,3915,1
2014-01-03,3915,1
2014-01-04,3915,1
2014-01-06,3915,1
2014-01-07,3915,1
2014-01-13,3915,1
2014-01-15,3915,1
2014-01-16,3915,1
2014-01-17,3915,1
2014-01-18,3915,1
2014-01-19,3915,1
2014-01-21,3915,1
2014-01-23,3915,1
2014-01-24,3915,1
2014-01-25,3915,1
2014-01-26,3915,1
2014-01-28,3915,1
2014-01-29,3915,1
2014-01-30,3915,1
2014-01-31,3915,1
2014-02-01,3915,1
2014-02-05,3915,1
2014-02-06,3915,1
2014-02-10,3915,1
2014-02-11,3915,1
2014-02-12,3915,1
2014-02-13,3915,1
2014-02-15,3915,1
2014-02-16,3915,1
2014-02-17,3915,1
2014-02-18,3915,1
2014-02-19,3915,1
2014-02-20,3915,1
2014-02-21,3915,1
2014-02-22,3915,1
2014-02-25,3915,1
2014-02-26,3915,1
2014-02-27,3915,1
2014-02-28,3915,1
2014-03-01,3915,1
2014-03-02,3915,1
2014-03-03,3915,1
2014-03-04,3915,1
2014-03-05,3915,1
2014-03-06,3915,1
2014-03-07,3915,1
2014-03-08,3915,1
2014-03-10,3915,1
2014-03-11,3915,1
2014-03-12,3915,1
2014-03-14,3915,1
2014-03-15,3915,1
2014-03-16,3915,1
2014-03-17,3915,1
2014-03-18,3915,1
2014-03-19,3915,1
2014-03-20,3915,1
2014-03-21,3915,1
2014-03-22,3915,1
2014-03-23,3915,1
2014-03-27,3915,1
2014-03-28,3915,1
2014-03-29,3915,1
2014-03-30,3915,1
2014-03-31,3915,1
2014-04-01,3915,1
2014-04-02,3915,1
2014-04-03,3915,1
2014-04-04,3915,1
2014-04-05,3915,1
2014-04-06,3915,1
2014-04-07,3915,1
2014-04-08,3915,1
2014-04-09,3915,1
2014-04-10,3915,1
2014-04-11,3915,1
2014-04-12,3915,1
2014-04-13,3915,1
2014-04-14,3915,1
2014-04-15,3915,1
2014-04-16,3915,1
2014-04-17,3915,1
2014-04-18,3915,1
2014-04-19,3915,1
2014-04-20,3915,1
2014-04-21,3915,1
2014-04-22,3915,1
2014-04-23,3915,1
2014-04-24,3915,1
2014-04-25,3915,1
2014-04-26,3915,1
2014-04-27,3915,1
2014-04-28,3915,1
2014-04-29,3915,1
2014-04-30,3915,1
2014-05-01,3915,1
2014-05-02,3915,1
2014-05-03,3915,1
2014-05-04,3915,1
2014-05-05,3915,1
2014-05-06,3915,1
2014-05-07,3915,1
2014-05-08,3915,1
2014-05-09,3915,1
2014-05-10,3915,1
2014-05-11,3915,1
2014-05-12,3915,1
2014-05-13,3915,1
2014-05-14,3915,1
2014-05-15,3915,1
2014-05-16,3915,1
2014-05-17,3915,1
2014-05-18,3915,1
2014-05-19,3915,1
2014-05-20,3915,1
2014-05-21,3915,1
2014-03-27,3917,1
2014-03-29,3917,1
2014-04-21,3917,1
2014-05-04,3917,1
2012-06-12,3918,1
2013-11-27,3919,1
2013-12-26,3919,1
2013-12-30,3919,1
2014-01-07,3919,1
2014-01-15,3919,1
2014-02-06,3919,1
2014-02-16,3919,1
2014-03-14,3920,1
2013-02-20,3921,1
2013-04-11,3921,1
2014-03-07,3922,1
2014-02-23,3923,1
2013-05-10,3925,1
2014-05-24,3926,1
2012-12-26,3928,1
2012-11-30,3929,1
2014-02-18,3930,1
2012-09-02,3932,1
2012-06-26,3933,1
2013-05-02,3934,1
2013-05-24,3935,1
2014-04-19,3938,1
2012-06-30,3940,1
2014-03-23,3941,1
2012-08-09,3943,1
2012-07-21,3944,1
2014-04-15,3945,1
2013-04-14,3946,1
2013-04-19,3946,1
2013-04-25,3946,1
2013-04-29,3946,1
2013-05-15,3946,1
2013-05-17,3946,1
2013-05-26,3946,1
2013-05-30,3946,1
2013-06-13,3946,1
2013-06-17,3946,1
2013-06-18,3946,1
2013-06-19,3946,1
2013-06-22,3946,1
2013-07-07,3946,1
2013-07-09,3946,1
2013-07-10,3946,1
2013-07-11,3946,1
2013-07-12,3946,1
2013-07-14,3946,1
2013-07-16,3946,1
2013-07-17,3946,1
2013-07-20,3946,1
2013-07-21,3946,1
2013-07-27,3946,1
2013-07-29,3946,1
2013-08-02,3946,1
2013-08-06,3946,1
2013-08-07,3946,1
2013-08-08,3946,1
2013-08-09,3946,1
2013-08-10,3946,1
2013-08-11,3946,1
2013-08-13,3946,1
2013-08-14,3946,1
2013-08-15,3946,1
2013-08-18,3946,1
2013-08-19,3946,1
2013-08-20,3946,1
2013-08-21,3946,1
2013-08-25,3946,1
2013-08-27,3946,1
2013-08-29,3946,1
2013-08-30,3946,1
2013-09-01,3946,1
2013-09-03,3946,1
2013-09-06,3946,1
2013-09-07,3946,1
2013-09-17,3946,1
2013-09-20,3946,1
2013-09-21,3946,1
2013-09-22,3946,1
2013-09-23,3946,1
2013-09-27,3946,1
2013-09-30,3946,1
2013-10-01,3946,1
2013-10-03,3946,1
2013-10-05,3946,1
2013-10-06,3946,1
2013-10-14,3946,1
2013-10-15,3946,1
2013-10-21,3946,1
2013-11-01,3946,1
2013-11-06,3946,1
2013-11-07,3946,1
2013-11-13,3946,1
2013-11-21,3946,1
2013-11-22,3946,1
2013-11-23,3946,1
2013-11-29,3946,1
2013-12-05,3946,1
2013-12-12,3946,1
2013-12-13,3946,1
2013-12-18,3946,1
2013-12-21,3946,1
2013-12-22,3946,1
2013-12-28,3946,1
2013-12-31,3946,1
2014-01-02,3946,1
2014-01-05,3946,1
2014-01-09,3946,1
2014-01-14,3946,1
2014-01-15,3946,1
2014-01-16,3946,1
2014-01-22,3946,1
2014-01-26,3946,1
2014-02-05,3946,1
2014-02-06,3946,1
2014-02-16,3946,1
2014-02-20,3946,1
2014-02-21,3946,1
2014-02-24,3946,1
2014-02-28,3946,1
2014-03-04,3946,1
2014-03-14,3946,1
2014-03-16,3946,1
2014-03-25,3946,1
2014-04-10,3946,1
2014-04-14,3946,1
2014-04-15,3946,1
2014-04-18,3946,1
2014-04-20,3946,1
2014-04-21,3946,1
2014-04-25,3946,1
2014-04-28,3946,1
2014-05-03,3946,1
2014-05-04,3946,1
2014-05-07,3946,1
2014-05-08,3946,1
2014-05-10,3946,1
2014-05-13,3946,1
2014-05-25,3946,1
2014-06-03,3946,1
2014-06-04,3946,1
2013-12-05,3947,1
2013-12-21,3947,1
2014-03-20,3949,1
2014-04-19,3950,1
2013-07-18,3951,1
2013-07-19,3951,1
2013-02-05,3953,1
2013-11-29,3954,1
2014-02-06,3956,1
2014-03-10,3956,1
2014-03-14,3956,1
2014-03-22,3956,1
2014-03-24,3956,1
2014-03-29,3956,1
2014-04-06,3956,1
2014-04-07,3956,1
2014-04-08,3956,1
2014-04-09,3956,1
2014-04-13,3956,1
2014-04-14,3956,1
2014-04-17,3956,1
2014-04-23,3956,1
2014-04-25,3956,1
2014-04-27,3956,1
2014-05-16,3956,1
2014-05-18,3956,1
2014-05-19,3956,1
2014-05-25,3956,1
2012-10-05,3957,1
2012-10-08,3957,1
2012-10-10,3957,1
2012-10-11,3957,1
2012-11-06,3957,1
2012-11-07,3957,1
2012-11-10,3957,1
2012-11-12,3957,1
2012-11-16,3957,1
2012-11-23,3957,1
2012-11-24,3957,1
2012-11-27,3957,1
2012-12-01,3957,1
2012-12-02,3957,1
2012-12-05,3957,1
2012-12-11,3957,1
2012-12-12,3957,1
2012-12-13,3957,1
2012-12-18,3957,1
2012-12-19,3957,1
2012-12-20,3957,1
2012-12-21,3957,1
2012-12-23,3957,1
2012-12-27,3957,1
2012-12-28,3957,1
2013-01-01,3957,1
2013-01-06,3957,1
2013-01-14,3957,1
2013-01-15,3957,1
2013-01-18,3957,1
2013-01-24,3957,1
2013-01-26,3957,1
2013-02-09,3957,1
2013-02-12,3957,1
2013-02-18,3957,1
2013-03-02,3957,1
2013-03-05,3957,1
2013-03-10,3957,1
2013-03-11,3957,1
2013-03-17,3957,1
2013-03-19,3957,1
2013-03-30,3957,1
2013-04-04,3957,1
2013-04-10,3957,1
2013-04-13,3957,1
2013-04-15,3957,1
2013-04-19,3957,1
2013-04-20,3957,1
2013-04-23,3957,1
2013-04-24,3957,1
2013-04-25,3957,1
2013-04-28,3957,1
2013-05-03,3957,1
2013-05-10,3957,1
2013-05-12,3957,1
2013-05-13,3957,1
2013-05-16,3957,1
2013-05-17,3957,1
2013-05-20,3957,1
2013-05-22,3957,1
2013-06-06,3957,1
2013-06-11,3957,1
2013-06-14,3957,1
2013-06-15,3957,1
2013-06-16,3957,1
2013-06-17,3957,1
2013-06-18,3957,1
2013-06-19,3957,1
2013-06-21,3957,1
2013-06-22,3957,1
2013-06-24,3957,1
2013-06-25,3957,1
2013-06-26,3957,1
2013-06-27,3957,1
2013-06-28,3957,1
2013-06-30,3957,1
2013-07-03,3957,1
2013-07-04,3957,1
2013-07-05,3957,1
2013-07-08,3957,1
2013-07-09,3957,1
2013-07-10,3957,1
2013-07-11,3957,1
2013-07-12,3957,1
2013-07-13,3957,1
2013-07-17,3957,1
2013-07-18,3957,1
2013-07-19,3957,1
2013-07-20,3957,1
2013-07-21,3957,1
2013-07-27,3957,1
2013-07-28,3957,1
2013-07-30,3957,1
2013-07-31,3957,1
2013-08-01,3957,1
2013-08-02,3957,1
2013-08-04,3957,1
2013-08-05,3957,1
2013-08-06,3957,1
2013-08-07,3957,1
2013-08-08,3957,1
2013-08-10,3957,1
2013-08-12,3957,1
2013-08-14,3957,1
2013-08-15,3957,1
2013-08-16,3957,1
2013-08-17,3957,1
2013-08-18,3957,1
2013-08-19,3957,1
2013-08-20,3957,1
2013-08-21,3957,1
2013-08-23,3957,1
2013-08-24,3957,1
2013-08-25,3957,1
2013-08-26,3957,1
2013-08-28,3957,1
2013-08-29,3957,1
2013-08-30,3957,1
2013-08-31,3957,1
2013-09-02,3957,1
2013-09-03,3957,1
2013-09-04,3957,1
2013-09-05,3957,1
2013-09-06,3957,1
2013-09-07,3957,1
2013-09-08,3957,1
2013-09-10,3957,1
2013-09-11,3957,1
2013-09-12,3957,1
2013-09-13,3957,1
2013-09-14,3957,1
2013-09-15,3957,1
2013-09-16,3957,1
2013-09-17,3957,1
2013-09-18,3957,1
2013-09-19,3957,1
2013-09-20,3957,1
2013-09-21,3957,1
2013-09-22,3957,1
2013-09-23,3957,1
2013-09-24,3957,1
2013-09-26,3957,1
2013-09-27,3957,1
2013-09-28,3957,1
2013-09-29,3957,1
2013-09-30,3957,1
2013-10-01,3957,1
2013-10-02,3957,1
2013-10-03,3957,1
2013-10-04,3957,1
2013-10-05,3957,1
2013-10-06,3957,1
2013-10-07,3957,1
2013-10-08,3957,1
2013-10-09,3957,1
2013-10-10,3957,1
2013-10-11,3957,1
2013-10-12,3957,1
2013-10-13,3957,1
2013-10-14,3957,1
2013-10-15,3957,1
2013-10-16,3957,1
2013-10-17,3957,1
2013-10-18,3957,1
2013-10-19,3957,1
2013-10-20,3957,1
2013-10-21,3957,1
2013-10-22,3957,1
2013-10-23,3957,1
2013-10-24,3957,1
2013-10-25,3957,1
2013-10-26,3957,1
2013-10-27,3957,1
2013-10-28,3957,1
2013-10-29,3957,1
2013-10-30,3957,1
2013-10-31,3957,1
2013-11-01,3957,1
2013-11-02,3957,1
2013-11-03,3957,1
2013-11-04,3957,1
2013-11-05,3957,1
2013-11-06,3957,1
2013-11-07,3957,1
2013-11-08,3957,1
2013-11-09,3957,1
2013-11-10,3957,1
2013-11-11,3957,1
2013-11-12,3957,1
2013-11-13,3957,1
2013-11-14,3957,1
2013-11-15,3957,1
2013-11-16,3957,1
2013-11-17,3957,1
2013-11-18,3957,1
2013-11-19,3957,1
2013-11-20,3957,1
2013-11-21,3957,1
2013-11-22,3957,1
2013-11-23,3957,1
2013-11-24,3957,1
2013-11-25,3957,1
2013-11-26,3957,1
2013-11-27,3957,1
2013-11-28,3957,1
2013-11-29,3957,1
2013-11-30,3957,1
2013-12-02,3957,1
2013-12-03,3957,1
2013-12-04,3957,1
2013-12-05,3957,1
2013-12-06,3957,1
2013-12-07,3957,1
2013-12-08,3957,1
2013-12-09,3957,1
2013-12-11,3957,1
2013-12-12,3957,1
2013-12-13,3957,1
2013-12-14,3957,1
2013-12-16,3957,1
2013-12-17,3957,1
2013-12-19,3957,1
2013-12-20,3957,1
2013-12-23,3957,1
2013-12-24,3957,1
2013-12-25,3957,1
2013-12-26,3957,1
2013-12-28,3957,1
2013-12-29,3957,1
2013-12-31,3957,1
2014-01-01,3957,1
2014-01-02,3957,1
2014-01-03,3957,1
2014-01-04,3957,1
2014-01-05,3957,1
2014-01-06,3957,1
2014-01-07,3957,1
2014-01-08,3957,1
2014-01-09,3957,1
2014-01-10,3957,1
2014-01-11,3957,1
2014-01-12,3957,1
2014-01-13,3957,1
2014-01-14,3957,1
2014-01-15,3957,1
2014-01-17,3957,1
2014-01-18,3957,1
2014-01-20,3957,1
2014-01-21,3957,1
2014-01-22,3957,1
2014-01-23,3957,1
2014-01-24,3957,1
2014-01-26,3957,1
2014-01-27,3957,1
2014-01-28,3957,1
2014-01-29,3957,1
2014-01-31,3957,1
2014-02-01,3957,1
2014-02-02,3957,1
2014-02-03,3957,1
2014-02-04,3957,1
2014-02-06,3957,1
2014-02-07,3957,1
2014-02-08,3957,1
2014-02-09,3957,1
2014-02-10,3957,1
2014-02-11,3957,1
2014-02-12,3957,1
2014-02-13,3957,1
2014-02-14,3957,1
2014-02-16,3957,1
2014-02-17,3957,1
2014-02-18,3957,1
2014-02-19,3957,1
2014-02-20,3957,1
2014-02-21,3957,1
2014-02-22,3957,1
2014-02-23,3957,1
2014-02-24,3957,1
2014-02-25,3957,1
2014-02-26,3957,1
2014-03-01,3957,1
2014-03-02,3957,1
2014-03-03,3957,1
2014-03-04,3957,1
2014-03-06,3957,1
2014-03-08,3957,1
2014-03-09,3957,1
2014-03-11,3957,1
2014-03-12,3957,1
2014-03-14,3957,1
2014-03-15,3957,1
2014-03-16,3957,1
2014-03-17,3957,1
2014-03-18,3957,1
2014-03-19,3957,1
2014-03-20,3957,1
2014-03-21,3957,1
2014-03-22,3957,1
2014-03-23,3957,1
2014-03-24,3957,1
2014-03-25,3957,1
2014-03-26,3957,1
2014-03-27,3957,1
2014-03-28,3957,1
2014-03-29,3957,1
2014-03-30,3957,1
2014-03-31,3957,1
2014-04-01,3957,1
2014-04-02,3957,1
2014-04-03,3957,1
2014-04-04,3957,1
2014-04-05,3957,1
2014-04-06,3957,1
2014-04-07,3957,1
2014-04-08,3957,1
2014-04-09,3957,1
2014-04-10,3957,1
2014-04-11,3957,1
2014-04-12,3957,1
2014-04-13,3957,1
2014-04-14,3957,1
2014-04-15,3957,1
2014-04-16,3957,1
2014-04-17,3957,1
2014-04-18,3957,1
2014-04-19,3957,1
2014-04-20,3957,1
2014-04-21,3957,1
2014-04-22,3957,1
2014-04-23,3957,1
2014-04-24,3957,1
2014-04-25,3957,1
2014-04-26,3957,1
2014-04-27,3957,1
2014-04-28,3957,1
2014-04-29,3957,1
2014-04-30,3957,1
2014-05-01,3957,1
2014-05-02,3957,1
2014-05-03,3957,1
2014-05-04,3957,1
2014-05-05,3957,1
2014-05-06,3957,1
2014-05-07,3957,1
2014-05-08,3957,1
2014-05-09,3957,1
2014-05-10,3957,1
2014-05-11,3957,1
2014-05-12,3957,1
2014-05-13,3957,1
2014-05-14,3957,1
2014-05-15,3957,1
2014-05-16,3957,1
2014-05-17,3957,1
2014-05-18,3957,1
2014-05-19,3957,1
2014-05-20,3957,1
